step,wraith_count,serpent_count,ritual_counter
12137,102259,235,24
12138,102276,235,24
12139,102288,235,24
12140,102305,235,24
12141,102324,235,24
12142,102348,236,24
12143,102367,236,24
12144,102375,236,24
12145,102387,236,24
12146,102399,236,24
12147,102416,236,24
12148,102434,236,24
12149,102447,236,24
12150,102466,236,24
12151,102479,237,24
12152,102488,237,24
12153,102505,237,24
12154,102528,237,24
12155,102540,237,24
12156,102560,237,24
12157,102572,237,24
12158,102588,237,24
12159,102607,237,24
12160,102621,237,24
12161,102633,237,24
12162,102648,237,24
12163,102661,237,24
12164,102678,237,24
12165,102686,238,24
12166,102706,239,24
12167,102724,239,24
12168,102735,239,24
12169,102744,239,24
12170,102769,239,24
12171,102779,239,24
12172,102799,239,24
12173,102819,239,24
12174,102830,239,24
12175,102845,239,24
12176,102866,239,24
12177,102879,239,24
12178,102895,239,24
12179,102910,239,24
12180,102924,239,24
12181,102938,239,24
12182,102962,239,24
12183,102975,239,24
12184,102992,239,24
12185,103003,239,24
12186,103019,239,24
12187,103036,239,24
12188,103049,239,24
12189,103071,239,24
12190,103086,239,24
12191,103101,239,24
12192,103116,239,24
12193,103130,239,24
12194,103147,239,24
12195,103159,239,24
12196,103178,239,24
12197,103198,239,24
12198,103215,239,24
12199,103227,239,24
12200,103243,239,24
12201,103257,239,24
12202,103271,239,24
12203,103284,239,24
12204,103305,239,24
12205,103323,239,24
12206,103345,239,24
12207,103361,239,24
12208,103373,239,24
12209,103390,239,24
12210,103406,239,24
12211,103424,239,24
12212,103432,239,24
12213,103444,239,24
12214,103454,239,24
12215,103471,239,24
12216,103479,239,24
12217,103492,239,24
12218,103508,239,24
12219,103528,239,24
12220,103545,239,24
12221,103567,239,24
12222,103582,239,24
12223,103601,239,24
12224,103613,239,24
12225,103622,239,24
12226,103636,239,24
12227,103648,239,24
12228,103659,239,24
12229,103674,239,24
12230,103694,239,24
12231,103710,239,24
12232,103720,239,24
12233,103731,239,24
12234,103742,239,24
12235,103762,239,24
12236,103777,239,24
12237,103791,239,24
12238,103810,239,24
12239,103823,239,24
12240,103835,239,24
12241,103851,239,24
12242,103868,239,24
12243,103882,239,24
12244,103890,239,24
12245,103902,239,24
12246,103922,239,24
12247,103939,239,24
12248,103952,240,24
12249,103967,240,24
12250,103980,240,24
12251,104002,240,24
12252,104022,240,24
12253,104033,240,24
12254,104046,240,24
12255,104063,240,24
12256,104073,240,24
12257,104082,240,24
12258,104093,240,24
12259,104102,240,24
12260,104116,240,24
12261,104129,240,24
12262,104145,240,24
12263,104162,240,24
12264,104184,240,24
12265,104196,240,24
12266,104214,240,24
12267,104229,240,24
12268,104236,240,24
12269,104253,240,24
12270,104264,240,24
12271,104281,240,24
12272,104296,241,24
12273,104312,241,24
12274,104330,241,24
12275,104348,241,24
12276,104366,241,24
12277,104379,241,24
12278,104393,241,24
12279,104409,241,24
12280,104430,241,24
12281,104445,241,24
12282,104464,241,24
12283,104470,241,24
12284,104486,241,24
12285,104502,241,24
12286,104514,241,24
12287,104527,241,24
12288,104541,241,24
12289,104554,241,24
12290,104566,241,24
12291,104585,241,24
12292,104600,241,24
12293,104620,241,24
12294,104631,241,24
12295,104649,241,24
12296,104661,241,24
12297,104675,241,24
12298,104685,241,24
12299,104695,241,24
12300,104710,241,24
12301,104725,241,24
12302,104739,241,24
12303,104753,241,24
12304,104768,241,24
12305,104782,241,24
12306,104801,241,24
12307,104812,241,24
12308,104819,241,24
12309,104838,241,24
12310,104849,241,24
12311,104860,241,24
12312,104876,241,24
12313,104888,241,24
12314,104910,241,24
12315,104935,241,24
12316,104954,241,24
12317,104973,241,24
12318,104989,241,24
12319,105004,241,24
12320,105018,241,24
12321,105038,241,24
12322,105047,241,24
12323,105058,241,24
12324,105072,241,24
12325,105091,241,24
12326,105105,241,24
12327,105120,241,24
12328,105134,241,24
12329,105144,241,24
12330,105159,241,24
12331,105168,241,24
12332,105178,241,24
12333,105193,241,24
12334,105208,241,24
12335,105217,242,24
12336,105231,242,24
12337,105251,242,24
12338,105261,242,24
12339,105274,242,24
12340,105292,242,24
12341,105305,242,24
12342,105325,242,24
12343,105341,242,24
12344,105353,242,24
12345,105367,242,24
12346,105386,242,24
12347,105397,242,24
12348,105411,242,24
12349,105423,242,24
12350,105439,242,24
12351,105456,242,24
12352,105471,242,24
12353,105482,242,24
12354,105497,242,24
12355,105507,242,24
12356,105523,242,24
12357,105538,242,24
12358,105557,242,24
12359,105567,242,24
12360,105590,242,24
12361,105604,242,24
12362,105613,242,24
12363,105624,242,24
12364,105639,242,24
12365,105652,242,24
12366,105672,242,24
12367,105683,242,24
12368,105697,242,24
12369,105713,242,24
12370,105728,242,24
12371,105740,242,24
12372,105755,242,24
12373,105767,242,24
12374,105777,242,24
12375,105788,242,24
12376,105801,242,24
12377,105816,242,24
12378,105836,243,24
12379,105843,243,24
12380,105859,243,24
12381,105872,243,24
12382,105886,243,24
12383,105906,243,24
12384,105916,243,24
12385,105937,243,24
12386,105953,243,24
12387,105969,243,24
12388,105984,243,24
12389,106002,243,24
12390,106013,243,24
12391,106032,243,24
12392,106053,243,24
12393,106064,243,24
12394,106087,243,24
12395,106096,243,24
12396,106108,243,24
12397,106118,243,24
12398,106134,243,24
12399,106145,243,24
12400,106156,243,24
12401,106171,243,24
12402,106184,243,24
12403,106194,243,24
12404,106207,244,24
12405,106221,244,24
12406,106236,244,24
12407,106253,244,24
12408,106272,244,24
12409,106291,244,24
12410,106305,244,24
12411,106320,244,24
12412,106328,244,24
12413,106338,244,24
12414,106358,244,24
12415,106375,244,24
12416,106390,244,24
12417,106404,244,24
12418,106415,244,24
12419,106429,244,24
12420,106443,244,24
12421,106460,244,24
12422,106474,244,24
12423,106487,244,24
12424,106504,244,24
12425,106522,244,24
12426,106542,244,24
12427,106562,244,24
12428,106581,244,24
12429,106595,244,24
12430,106607,244,24
12431,106618,244,24
12432,106634,244,24
12433,106648,244,24
12434,106658,244,24
12435,106677,244,24
12436,106689,244,24
12437,106714,244,24
12438,106727,244,24
12439,106743,244,24
12440,106759,244,24
12441,106771,244,24
12442,106793,244,24
12443,106812,244,24
12444,106830,244,24
12445,106843,244,24
12446,106865,244,24
12447,106881,244,24
12448,106893,244,24
12449,106903,244,24
12450,106921,244,24
12451,106934,244,24
12452,106956,244,24
12453,106969,244,24
12454,106987,244,24
12455,106999,245,24
12456,107010,245,24
12457,107027,245,24
12458,107052,245,24
12459,107065,245,24
12460,107081,245,24
12461,107096,245,24
12462,107107,245,24
12463,107121,245,24
12464,107141,245,24
12465,107160,245,24
12466,107175,245,24
12467,107191,245,24
12468,107210,245,24
12469,107223,245,24
12470,107241,245,24
12471,107253,245,24
12472,107264,245,24
12473,107281,245,24
12474,107296,245,24
12475,107317,245,24
12476,107334,245,24
12477,107350,245,24
12478,107371,245,24
12479,107386,245,24
12480,107395,245,24
12481,107408,245,24
12482,107418,245,24
12483,107434,245,24
12484,107450,245,24
12485,107467,245,24
12486,107480,245,24
12487,107493,245,24
12488,107507,245,24
12489,107517,245,24
12490,107530,245,24
12491,107547,245,24
12492,107564,245,24
12493,107580,245,24
12494,107595,245,24
12495,107609,245,24
12496,107621,245,24
12497,107632,245,24
12498,107645,245,24
12499,107655,245,24
12500,102287,245,25
12501,102306,245,25
12502,102323,245,25
12503,102340,245,25
12504,102349,245,25
12505,102367,245,25
12506,102384,245,25
12507,102392,245,25
12508,102410,245,25
12509,102428,245,25
12510,102439,245,25
12511,102453,245,25
12512,102466,246,25
12513,102486,246,25
12514,102501,246,25
12515,102512,246,25
12516,102526,246,25
12517,102550,246,25
12518,102560,246,25
12519,102572,246,25
12520,102586,246,25
12521,102605,247,25
12522,102625,247,25
12523,102633,247,25
12524,102650,247,25
12525,102666,247,25
12526,102682,247,25
12527,102702,247,25
12528,102718,247,25
12529,102733,247,25
12530,102744,247,25
12531,102751,247,25
12532,102768,247,25
12533,102782,247,25
12534,102797,247,25
12535,102812,247,25
12536,102831,247,25
12537,102842,247,25
12538,102857,248,25
12539,102868,248,25
12540,102882,248,25
12541,102896,248,25
12542,102910,248,25
12543,102926,248,25
12544,102935,248,25
12545,102951,248,25
12546,102968,248,25
12547,102988,248,25
12548,103003,248,25
12549,103020,248,25
12550,103034,248,25
12551,103051,248,25
12552,103073,248,25
12553,103086,248,25
12554,103101,248,25
12555,103115,248,25
12556,103133,248,25
12557,103146,248,25
12558,103156,248,25
12559,103173,248,25
12560,103188,248,25
12561,103198,248,25
12562,103210,248,25
12563,103232,248,25
12564,103252,248,25
12565,103264,248,25
12566,103279,248,25
12567,103294,248,25
12568,103314,248,25
12569,103331,248,25
12570,103343,248,25
12571,103354,248,25
12572,103369,248,25
12573,103383,248,25
12574,103398,248,25
12575,103410,248,25
12576,103429,248,25
12577,103449,248,25
12578,103460,248,25
12579,103476,248,25
12580,103488,248,25
12581,103501,248,25
12582,103512,248,25
12583,103524,248,25
12584,103543,248,25
12585,103561,248,25
12586,103571,248,25
12587,103592,248,25
12588,103605,248,25
12589,103620,248,25
12590,103631,248,25
12591,103648,248,25
12592,103658,248,25
12593,103676,248,25
12594,103690,248,25
12595,103698,248,25
12596,103715,248,25
12597,103733,248,25
12598,103751,248,25
12599,103768,248,25
12600,103790,248,25
12601,103809,248,25
12602,103820,248,25
12603,103843,248,25
12604,103857,248,25
12605,103866,248,25
12606,103881,248,25
12607,103889,248,25
12608,103898,248,25
12609,103916,248,25
12610,103930,248,25
12611,103947,248,25
12612,103959,248,25
12613,103973,248,25
12614,103985,248,25
12615,103994,248,25
12616,104007,248,25
12617,104025,248,25
12618,104038,248,25
12619,104053,248,25
12620,104071,248,25
12621,104089,248,25
12622,104112,248,25
12623,104125,248,25
12624,104136,248,25
12625,104148,248,25
12626,104161,248,25
12627,104180,248,25
12628,104194,248,25
12629,104209,248,25
12630,104219,248,25
12631,104230,248,25
12632,104234,249,25
12633,104247,249,25
12634,104261,249,25
12635,104276,249,25
12636,104286,249,25
12637,104301,249,25
12638,104318,249,25
12639,104341,249,25
12640,104356,249,25
12641,104372,249,25
12642,104390,249,25
12643,104405,249,25
12644,104417,249,25
12645,104433,249,25
12646,104447,249,25
12647,104458,249,25
12648,104474,249,25
12649,104488,249,25
12650,104502,249,25
12651,104515,249,25
12652,104523,249,25
12653,104544,249,25
12654,104566,249,25
12655,104578,249,25
12656,104594,249,25
12657,104611,249,25
12658,104627,249,25
12659,104639,249,25
12660,104652,249,25
12661,104673,249,25
12662,104691,249,25
12663,104707,249,25
12664,104720,249,25
12665,104733,249,25
12666,104754,249,25
12667,104767,249,25
12668,104781,249,25
12669,104793,249,25
12670,104807,249,25
12671,104822,249,25
12672,104839,249,25
12673,104847,249,25
12674,104856,249,25
12675,104874,249,25
12676,104890,249,25
12677,104904,249,25
12678,104923,249,25
12679,104935,249,25
12680,104949,249,25
12681,104959,249,25
12682,104979,249,25
12683,104999,249,25
12684,105010,249,25
12685,105024,249,25
12686,105035,249,25
12687,105055,249,25
12688,105070,249,25
12689,105084,249,25
12690,105098,249,25
12691,105109,249,25
12692,105128,249,25
12693,105137,249,25
12694,105152,249,25
12695,105164,249,25
12696,105178,249,25
12697,105199,249,25
12698,105210,249,25
12699,105226,249,25
12700,105237,249,25
12701,105252,249,25
12702,105267,249,25
12703,105282,249,25
12704,105301,249,25
12705,105315,249,25
12706,105331,249,25
12707,105351,249,25
12708,105371,249,25
12709,105382,249,25
12710,105392,249,25
12711,105410,249,25
12712,105425,249,25
12713,105439,249,25
12714,105457,249,25
12715,105463,249,25
12716,105481,249,25
12717,105492,249,25
12718,105507,249,25
12719,105517,249,25
12720,105535,249,25
12721,105549,249,25
12722,105563,249,25
12723,105588,249,25
12724,105598,249,25
12725,105616,249,25
12726,105628,249,25
12727,105639,249,25
12728,105648,249,25
12729,105668,249,25
12730,105686,249,25
12731,105697,249,25
12732,105712,249,25
12733,105731,249,25
12734,105740,249,25
12735,105750,249,25
12736,105773,249,25
12737,105790,249,25
12738,105804,249,25
12739,105820,249,25
12740,105834,249,25
12741,105850,249,25
12742,105864,249,25
12743,105875,249,25
12744,105883,249,25
12745,105896,249,25
12746,105910,249,25
12747,105925,249,25
12748,105936,249,25
12749,105949,249,25
12750,105966,249,25
12751,105994,249,25
12752,106006,249,25
12753,106022,249,25
12754,106039,249,25
12755,106052,249,25
12756,106065,249,25
12757,106082,249,25
12758,106097,249,25
12759,106111,249,25
12760,106125,249,25
12761,106138,249,25
12762,106149,249,25
12763,106167,249,25
12764,106185,249,25
12765,106205,249,25
12766,106220,249,25
12767,106228,249,25
12768,106244,249,25
12769,106259,249,25
12770,106269,249,25
12771,106286,250,25
12772,106301,250,25
12773,106314,250,25
12774,106327,250,25
12775,106342,251,25
12776,106362,251,25
12777,106376,251,25
12778,106393,251,25
12779,106408,251,25
12780,106426,251,25
12781,106442,251,25
12782,106457,251,25
12783,106475,251,25
12784,106496,251,25
12785,106520,251,25
12786,106533,251,25
12787,106542,251,25
12788,106561,251,25
12789,106577,251,25
12790,106589,251,25
12791,106603,251,25
12792,106617,251,25
12793,106634,251,25
12794,106650,251,25
12795,106668,251,25
12796,106680,251,25
12797,106696,251,25
12798,106709,251,25
12799,106717,251,25
12800,106732,251,25
12801,106750,251,25
12802,106765,251,25
12803,106780,251,25
12804,106800,251,25
12805,106815,251,25
12806,106834,251,25
12807,106842,251,25
12808,106855,251,25
12809,106870,251,25
12810,106889,251,25
12811,106903,251,25
12812,106918,251,25
12813,106934,251,25
12814,106952,251,25
12815,106965,251,25
12816,106978,251,25
12817,106992,251,25
12818,107008,251,25
12819,107025,251,25
12820,107041,251,25
12821,107052,251,25
12822,107059,251,25
12823,107074,251,25
12824,107085,251,25
12825,107099,251,25
12826,107114,251,25
12827,107128,251,25
12828,107140,251,25
12829,107152,251,25
12830,107171,251,25
12831,107183,251,25
12832,107196,251,25
12833,107209,251,25
12834,107231,251,25
12835,107248,251,25
12836,107274,251,25
12837,107284,251,25
12838,107298,251,25
12839,107314,251,25
12840,107320,251,25
12841,107338,251,25
12842,107352,251,25
12843,107370,251,25
12844,107383,251,25
12845,107395,251,25
12846,107408,251,25
12847,107421,251,25
12848,107433,251,25
12849,107445,251,25
12850,107458,251,25
12851,107469,251,25
12852,107487,251,25
12853,107503,251,25
12854,107512,251,25
12855,107523,251,25
12856,107543,251,25
12857,107559,251,25
12858,107564,251,25
12859,107580,251,25
12860,107596,251,25
12861,107607,251,25
12862,107624,251,25
12863,107638,251,25
12864,107655,251,25
12865,107667,251,25
12866,107681,251,25
12867,107702,251,25
12868,107719,251,25
12869,107736,251,25
12870,107751,251,25
12871,107762,251,25
12872,107779,251,25
12873,107794,251,25
12874,107807,251,25
12875,107819,251,25
12876,107834,251,25
12877,107853,251,25
12878,107867,251,25
12879,107883,251,25
12880,107895,251,25
12881,107904,251,25
12882,107921,251,25
12883,107935,251,25
12884,107951,251,25
12885,107963,251,25
12886,107976,251,25
12887,107998,251,25
12888,108017,251,25
12889,108034,251,25
12890,108039,251,25
12891,108064,251,25
12892,108076,251,25
12893,108086,251,25
12894,108098,251,25
12895,108117,251,25
12896,108139,251,25
12897,108154,251,25
12898,108169,251,25
12899,108190,251,25
12900,108201,251,25
12901,108217,251,25
12902,108233,251,25
12903,108246,251,25
12904,108260,251,25
12905,108272,251,25
12906,108286,251,25
12907,108300,251,25
12908,108316,251,25
12909,108329,251,25
12910,108347,251,25
12911,108361,251,25
12912,108380,251,25
12913,108392,251,25
12914,108411,251,25
12915,108425,251,25
12916,108443,251,25
12917,108454,251,25
12918,108468,251,25
12919,108480,251,25
12920,108493,251,25
12921,108500,251,25
12922,108512,251,25
12923,108530,251,25
12924,108540,251,25
12925,108550,251,25
12926,108564,251,25
12927,108574,251,25
12928,108592,251,25
12929,108608,251,25
12930,108625,251,25
12931,108634,251,25
12932,108643,251,25
12933,108655,251,25
12934,108671,251,25
12935,108689,251,25
12936,108701,251,25
12937,108716,251,25
12938,108736,251,25
12939,108757,251,25
12940,108772,251,25
12941,108790,251,25
12942,108804,251,25
12943,108817,251,25
12944,108826,251,25
12945,108842,251,25
12946,108853,251,25
12947,108866,251,25
12948,108884,251,25
12949,108900,251,25
12950,108914,251,25
12951,108935,251,25
12952,108950,251,25
12953,108963,251,25
12954,108974,251,25
12955,108997,251,25
12956,109010,251,25
12957,109018,251,25
12958,109025,251,25
12959,109041,251,25
12960,109054,251,25
12961,109069,251,25
12962,109083,251,25
12963,109099,251,25
12964,109112,251,25
12965,109136,251,25
12966,109155,251,25
12967,109171,251,25
12968,109187,251,25
12969,109202,251,25
12970,109216,251,25
12971,109235,251,25
12972,109247,252,25
12973,109264,252,25
12974,109276,252,25
12975,109287,252,25
12976,109300,252,25
12977,109317,252,25
12978,109336,252,25
12979,109344,252,25
12980,109361,252,25
12981,109379,252,25
12982,109398,252,25
12983,109414,252,25
12984,109427,252,25
12985,109443,252,25
12986,109454,252,25
12987,109474,252,25
12988,109486,252,25
12989,109500,252,25
12990,109515,252,25
12991,109526,252,25
12992,109541,252,25
12993,109556,252,25
12994,109572,252,25
12995,109594,252,25
12996,109613,252,25
12997,109631,252,25
12998,109652,252,25
12999,109666,252,25
13000,104199,252,26
13001,104221,252,26
13002,104237,252,26
13003,104251,252,26
13004,104273,252,26
13005,104289,252,26
13006,104307,252,26
13007,104323,252,26
13008,104336,252,26
13009,104353,252,26
13010,104370,252,26
13011,104380,252,26
13012,104395,252,26
13013,104413,252,26
13014,104432,252,26
13015,104447,252,26
13016,104462,252,26
13017,104469,252,26
13018,104482,252,26
13019,104496,252,26
13020,104511,252,26
13021,104526,252,26
13022,104538,252,26
13023,104551,252,26
13024,104560,253,26
13025,104574,253,26
13026,104594,253,26
13027,104606,253,26
13028,104620,253,26
13029,104632,253,26
13030,104641,253,26
13031,104656,253,26
13032,104676,253,26
13033,104687,253,26
13034,104696,253,26
13035,104708,253,26
13036,104725,253,26
13037,104732,253,26
13038,104754,253,26
13039,104766,253,26
13040,104781,253,26
13041,104790,253,26
13042,104802,253,26
13043,104821,253,26
13044,104835,253,26
13045,104855,253,26
13046,104868,253,26
13047,104881,253,26
13048,104900,253,26
13049,104918,253,26
13050,104928,253,26
13051,104941,254,26
13052,104949,254,26
13053,104963,254,26
13054,104977,254,26
13055,104991,254,26
13056,105003,254,26
13057,105014,254,26
13058,105028,254,26
13059,105043,254,26
13060,105059,254,26
13061,105068,254,26
13062,105078,254,26
13063,105096,254,26
13064,105108,254,26
13065,105121,254,26
13066,105131,254,26
13067,105145,254,26
13068,105160,254,26
13069,105173,254,26
13070,105189,254,26
13071,105202,254,26
13072,105216,254,26
13073,105229,254,26
13074,105254,254,26
13075,105268,254,26
13076,105288,254,26
13077,105309,254,26
13078,105331,254,26
13079,105350,254,26
13080,105365,255,26
13081,105377,255,26
13082,105389,255,26
13083,105403,255,26
13084,105418,255,26
13085,105429,255,26
13086,105444,255,26
13087,105461,255,26
13088,105478,255,26
13089,105489,255,26
13090,105510,255,26
13091,105525,255,26
13092,105539,255,26
13093,105553,255,26
13094,105562,255,26
13095,105580,255,26
13096,105592,255,26
13097,105609,255,26
13098,105616,255,26
13099,105628,255,26
13100,105640,255,26
13101,105655,255,26
13102,105672,255,26
13103,105689,255,26
13104,105700,255,26
13105,105711,255,26
13106,105728,255,26
13107,105747,256,26
13108,105760,256,26
13109,105770,256,26
13110,105780,256,26
13111,105794,256,26
13112,105798,256,26
13113,105813,256,26
13114,105828,256,26
13115,105848,256,26
13116,105860,256,26
13117,105873,256,26
13118,105887,256,26
13119,105903,256,26
13120,105912,256,26
13121,105930,256,26
13122,105953,256,26
13123,105967,256,26
13124,105987,256,26
13125,106015,256,26
13126,106036,256,26
13127,106054,256,26
13128,106066,256,26
13129,106085,256,26
13130,106098,256,26
13131,106116,256,26
13132,106125,256,26
13133,106146,256,26
13134,106159,256,26
13135,106170,256,26
13136,106186,256,26
13137,106203,256,26
13138,106218,256,26
13139,106229,256,26
13140,106247,256,26
13141,106264,256,26
13142,106278,256,26
13143,106304,256,26
13144,106315,256,26
13145,106329,256,26
13146,106340,256,26
13147,106349,256,26
13148,106364,256,26
13149,106376,256,26
13150,106392,256,26
13151,106404,256,26
13152,106417,256,26
13153,106431,256,26
13154,106448,256,26
13155,106460,256,26
13156,106471,256,26
13157,106485,256,26
13158,106496,256,26
13159,106513,256,26
13160,106525,256,26
13161,106539,256,26
13162,106547,256,26
13163,106569,256,26
13164,106590,256,26
13165,106605,256,26
13166,106629,256,26
13167,106644,256,26
13168,106655,256,26
13169,106668,256,26
13170,106681,256,26
13171,106707,256,26
13172,106721,256,26
13173,106736,256,26
13174,106752,256,26
13175,106766,256,26
13176,106788,256,26
13177,106799,256,26
13178,106813,256,26
13179,106830,256,26
13180,106843,256,26
13181,106864,256,26
13182,106880,256,26
13183,106898,256,26
13184,106914,256,26
13185,106927,256,26
13186,106949,256,26
13187,106970,256,26
13188,106981,256,26
13189,106996,256,26
13190,107013,256,26
13191,107026,256,26
13192,107050,256,26
13193,107062,256,26
13194,107075,256,26
13195,107088,256,26
13196,107106,256,26
13197,107129,257,26
13198,107140,257,26
13199,107156,257,26
13200,107165,257,26
13201,107186,257,26
13202,107204,257,26
13203,107227,257,26
13204,107243,257,26
13205,107259,257,26
13206,107265,257,26
13207,107277,257,26
13208,107291,257,26
13209,107301,257,26
13210,107318,257,26
13211,107334,257,26
13212,107348,257,26
13213,107363,258,26
13214,107374,258,26
13215,107384,258,26
13216,107394,258,26
13217,107409,258,26
13218,107417,258,26
13219,107425,258,26
13220,107442,258,26
13221,107456,258,26
13222,107470,258,26
13223,107481,258,26
13224,107497,258,26
13225,107513,258,26
13226,107526,258,26
13227,107542,258,26
13228,107554,258,26
13229,107569,258,26
13230,107581,258,26
13231,107595,258,26
13232,107608,258,26
13233,107624,259,26
13234,107643,259,26
13235,107658,259,26
13236,107681,259,26
13237,107693,259,26
13238,107700,259,26
13239,107713,259,26
13240,107724,259,26
13241,107738,259,26
13242,107754,259,26
13243,107765,259,26
13244,107773,259,26
13245,107790,259,26
13246,107806,259,26
13247,107817,259,26
13248,107832,259,26
13249,107851,259,26
13250,107867,259,26
13251,107879,259,26
13252,107897,259,26
13253,107915,259,26
13254,107930,259,26
13255,107951,259,26
13256,107967,259,26
13257,107975,259,26
13258,107991,259,26
13259,108006,260,26
13260,108030,260,26
13261,108040,260,26
13262,108049,260,26
13263,108064,260,26
13264,108080,260,26
13265,108096,260,26
13266,108114,260,26
13267,108134,260,26
13268,108150,260,26
13269,108162,260,26
13270,108175,260,26
13271,108188,260,26
13272,108205,260,26
13273,108221,260,26
13274,108237,260,26
13275,108249,260,26
13276,108256,260,26
13277,108266,260,26
13278,108281,260,26
13279,108300,260,26
13280,108314,260,26
13281,108326,260,26
13282,108339,260,26
13283,108354,260,26
13284,108368,260,26
13285,108390,260,26
13286,108404,260,26
13287,108427,260,26
13288,108442,260,26
13289,108459,260,26
13290,108472,260,26
13291,108485,260,26
13292,108500,260,26
13293,108512,260,26
13294,108523,260,26
13295,108535,260,26
13296,108552,260,26
13297,108565,260,26
13298,108581,260,26
13299,108598,260,26
13300,108617,260,26
13301,108630,260,26
13302,108647,260,26
13303,108657,260,26
13304,108669,260,26
13305,108682,260,26
13306,108696,260,26
13307,108715,260,26
13308,108730,260,26
13309,108738,260,26
13310,108751,260,26
13311,108769,260,26
13312,108783,260,26
13313,108808,260,26
13314,108828,260,26
13315,108846,260,26
13316,108861,260,26
13317,108873,260,26
13318,108884,261,26
13319,108898,261,26
13320,108921,261,26
13321,108935,261,26
13322,108949,261,26
13323,108965,261,26
13324,108978,261,26
13325,108996,261,26
13326,109006,261,26
13327,109021,261,26
13328,109038,261,26
13329,109053,261,26
13330,109063,261,26
13331,109084,261,26
13332,109098,261,26
13333,109111,261,26
13334,109124,261,26
13335,109133,261,26
13336,109147,261,26
13337,109163,261,26
13338,109173,261,26
13339,109183,261,26
13340,109192,262,26
13341,109206,262,26
13342,109216,262,26
13343,109223,262,26
13344,109242,262,26
13345,109250,262,26
13346,109259,262,26
13347,109269,262,26
13348,109286,262,26
13349,109298,262,26
13350,109314,262,26
13351,109320,262,26
13352,109332,262,26
13353,109342,262,26
13354,109367,262,26
13355,109380,262,26
13356,109395,262,26
13357,109413,262,26
13358,109434,262,26
13359,109448,262,26
13360,109465,262,26
13361,109482,262,26
13362,109500,262,26
13363,109516,262,26
13364,109534,262,26
13365,109545,262,26
13366,109559,262,26
13367,109577,262,26
13368,109597,262,26
13369,109605,262,26
13370,109615,262,26
13371,109623,262,26
13372,109636,262,26
13373,109651,262,26
13374,109667,262,26
13375,109678,262,26
13376,109690,262,26
13377,109706,262,26
13378,109718,262,26
13379,109730,262,26
13380,109746,262,26
13381,109767,262,26
13382,109783,262,26
13383,109802,262,26
13384,109824,262,26
13385,109845,262,26
13386,109860,262,26
13387,109877,262,26
13388,109890,262,26
13389,109905,262,26
13390,109926,262,26
13391,109937,262,26
13392,109957,262,26
13393,109967,262,26
13394,109979,262,26
13395,109995,262,26
13396,110012,262,26
13397,110021,262,26
13398,110033,262,26
13399,110048,262,26
13400,110063,262,26
13401,110076,262,26
13402,110091,262,26
13403,110103,262,26
13404,110114,262,26
13405,110132,262,26
13406,110147,262,26
13407,110160,262,26
13408,110177,262,26
13409,110191,262,26
13410,110208,262,26
13411,110225,262,26
13412,110247,262,26
13413,110259,262,26
13414,110280,262,26
13415,110293,262,26
13416,110306,263,26
13417,110319,263,26
13418,110341,263,26
13419,110352,263,26
13420,110371,263,26
13421,110392,263,26
13422,110408,263,26
13423,110426,263,26
13424,110434,263,26
13425,110446,263,26
13426,110467,263,26
13427,110479,263,26
13428,110491,263,26
13429,110508,263,26
13430,110525,263,26
13431,110543,263,26
13432,110559,263,26
13433,110579,263,26
13434,110594,263,26
13435,110608,263,26
13436,110624,263,26
13437,110635,263,26
13438,110652,263,26
13439,110674,263,26
13440,110688,263,26
13441,110705,263,26
13442,110722,263,26
13443,110740,263,26
13444,110761,263,26
13445,110777,263,26
13446,110794,263,26
13447,110821,263,26
13448,110837,263,26
13449,110849,263,26
13450,110863,263,26
13451,110875,263,26
13452,110891,263,26
13453,110901,263,26
13454,110918,263,26
13455,110935,263,26
13456,110949,263,26
13457,110956,263,26
13458,110973,263,26
13459,110990,263,26
13460,111007,263,26
13461,111019,263,26
13462,111036,263,26
13463,111050,263,26
13464,111062,263,26
13465,111079,263,26
13466,111092,263,26
13467,111108,263,26
13468,111124,263,26
13469,111128,263,26
13470,111136,264,26
13471,111157,264,26
13472,111166,264,26
13473,111174,264,26
13474,111184,264,26
13475,111206,264,26
13476,111218,264,26
13477,111225,264,26
13478,111238,264,26
13479,111256,264,26
13480,111264,264,26
13481,111276,264,26
13482,111290,264,26
13483,111308,264,26
13484,111317,264,26
13485,111337,264,26
13486,111349,264,26
13487,111365,264,26
13488,111377,264,26
13489,111396,264,26
13490,111409,264,26
13491,111421,264,26
13492,111436,264,26
13493,111455,265,26
13494,111478,265,26
13495,111489,265,26
13496,111499,265,26
13497,111508,265,26
13498,111528,265,26
13499,111541,265,26
13500,105981,265,27
13501,105996,265,27
13502,106008,265,27
13503,106019,265,27
13504,106035,265,27
13505,106054,265,27
13506,106073,265,27
13507,106085,265,27
13508,106095,265,27
13509,106104,265,27
13510,106113,266,27
13511,106130,266,27
13512,106150,266,27
13513,106169,266,27
13514,106184,266,27
13515,106198,266,27
13516,106212,266,27
13517,106227,266,27
13518,106240,266,27
13519,106253,266,27
13520,106272,266,27
13521,106288,266,27
13522,106307,266,27
13523,106328,266,27
13524,106339,266,27
13525,106355,266,27
13526,106362,266,27
13527,106376,266,27
13528,106383,266,27
13529,106401,266,27
13530,106415,266,27
13531,106435,266,27
13532,106449,266,27
13533,106456,266,27
